x,y,z,vector_magnitude
99.7579,-37.0343,-100.172,146.142
100.904,-36.3118,-100.015,146.64
100.028,-37.093,-100.129,146.313
101.112,-36.3371,-99.7914,146.637
100.308,-36.9901,-99.7949,146.25
101.279,-36.2999,-99.5014,146.546
100.359,-36.8294,-99.5519,146.079
101.559,-36.2124,-99.1021,146.447
100.687,-36.7794,-99.0415,145.945
101.595,-36.1126,-98.7792,146.23
100.607,-36.5977,-98.7877,145.672
101.609,-35.9397,-98.3804,145.927
100.716,-36.4458,-98.6118,145.59
101.807,-35.7961,-98.1608,145.882
100.788,-36.122,-98.2609,145.321
101.622,-35.4524,-97.8117,145.434
100.725,-35.9091,-97.962,145.023
101.578,-35.166,-97.5582,145.163
100.775,-35.5643,-97.7563,144.833
101.668,-34.9363,-97.5363,145.156
100.903,-35.309,-97.5126,144.696
101.566,-34.59,-97.3616,144.884
100.732,-34.9876,-97.3479,144.387
101.387,-34.3051,-97.1085,144.521
100.471,-34.7157,-97.3738,144.157
101.18,-34.108,-97.2333,144.413
100.324,-34.5223,-97.5374,144.119
101.128,-33.9182,-97.2417,144.337
100.114,-33.9754,-97.3858,143.74
100.114,-33.9754,-97.3858,143.74
100.075,-34.012,-97.434,143.754
100.075,-34.012,-97.434,143.754
100.68,-33.6594,-97.2901,143.996
100.68,-33.6594,-97.2901,143.996
100.68,-33.6594,-97.2901,143.996
100.68,-33.6594,-97.2901,143.996
100.15,-33.9106,-97.4303,143.78
100.757,-33.3887,-97.3638,144.036
100.155,-33.7432,-97.4821,143.779
100.417,-33.5214,-97.2997,143.786
99.846,-33.8065,-97.4368,143.548
100.34,-33.4355,-97.2267,143.663
99.7575,-33.6889,-97.4864,143.492
100.191,-33.4422,-97.2615,143.584
99.702,-33.6696,-97.5202,143.472
100.095,-33.2863,-97.2769,143.492
99.4825,-33.4267,-97.5942,143.313
99.848,-33.1496,-97.3562,143.341
99.3269,-33.3394,-97.4581,143.092
99.6068,-32.9737,-97.1984,143.026
99.1969,-33.2463,-97.4164,142.952
99.3244,-33.0189,-97.3058,142.913
98.947,-32.9916,-97.2298,142.592
99.1913,-32.5621,-97.0535,142.543
98.8723,-32.7465,-97.1607,142.437
98.8615,-32.4833,-97.1659,142.373
98.4605,-32.605,-97.505,142.354
98.5026,-32.3874,-97.3974,142.26
98.1661,-32.4302,-97.6326,142.199
98.3168,-32.1941,-97.55,142.192
97.9059,-32.2466,-97.9434,142.191
98.0279,-32.0423,-97.8004,142.131
97.7043,-32.1156,-98.093,142.126
97.8874,-31.9801,-97.9529,142.125
97.5614,-31.9935,-98.2031,142.076
97.5832,-31.9446,-97.9987,141.939
97.3639,-31.9207,-98.2465,141.954
97.2427,-31.9704,-98.4314,142.011
97.1866,-31.8952,-98.513,142.012
97.1284,-31.7862,-98.6039,142.011
97.0328,-31.7815,-98.8013,142.081
96.8991,-31.821,-98.8902,142.061
96.8004,-31.7702,-99.1514,142.164
96.6449,-31.8558,-99.2127,142.12
96.4903,-31.9076,-99.596,142.295
96.4584,-31.9415,-99.5349,142.238
96.5908,-31.9776,-99.8371,142.548
96.4907,-32.0809,-99.6999,142.407
96.4507,-31.9866,-100.061,142.611
96.1572,-32.1906,-99.9163,142.358
96.2726,-31.956,-100.255,142.62
95.9574,-32.1895,-100.184,142.411
96.0591,-32.0701,-100.326,142.552
95.7253,-32.2201,-100.415,142.424
96.0977,-32.108,-100.504,142.712
95.7991,-32.2926,-100.473,142.531
96.0568,-32.2915,-100.672,142.844
95.4936,-32.5581,-100.779,142.602
95.8646,-32.3999,-100.964,142.946
95.3895,-32.6353,-100.906,142.64
95.7457,-32.4152,-101.106,142.97
95.2713,-32.8167,-100.924,142.616
95.7351,-32.6235,-101.147,143.04
95.2676,-32.9831,-100.921,142.649
95.7,-32.6718,-101.204,143.067
95.2137,-33.1247,-100.912,142.64
95.7708,-32.7956,-101.114,143.079
95.1724,-33.3123,-100.957,142.688
95.7039,-33.0532,-101.156,143.123
94.8736,-33.4717,-101.004,142.559
95.3896,-32.995,-101.01,142.796
94.6032,-33.4377,-100.989,142.361
95.3251,-32.9935,-101.039,142.774
94.6494,-33.5058,-101.005,142.419
95.4815,-33.1035,-101.08,142.933
94.7613,-33.6438,-100.929,142.472
95.3919,-33.2113,-101.104,142.915
94.4847,-33.7298,-100.884,142.276
95.2467,-33.0863,-101.03,142.736
94.3926,-33.6074,-100.743,142.087
95.2688,-33.0775,-100.982,142.715
94.3447,-33.7011,-100.668,142.024
95.1931,-33.0711,-100.906,142.61
94.2239,-33.6425,-100.629,141.902
95.1568,-32.9378,-100.839,142.507
94.1433,-33.5086,-100.634,141.82
95.1797,-32.9708,-100.635,142.386
93.9268,-33.5654,-100.57,141.644
95.0531,-32.9613,-100.731,142.366
93.768,-33.5753,-100.616,141.575
94.9578,-32.7621,-100.681,142.221
93.7075,-33.3788,-100.44,141.362
94.8817,-32.5832,-100.817,142.226
93.6501,-33.2251,-100.493,141.326
94.7615,-32.3428,-100.758,142.049
93.5503,-33.0863,-100.378,141.145
94.7129,-32.2276,-100.722,141.965
93.5551,-32.9477,-100.503,141.205
94.8416,-32.0013,-100.85,142.09
93.4538,-32.7643,-100.553,141.132
94.7768,-31.9062,-100.846,142.023
93.2737,-32.6594,-100.686,141.082
94.6696,-31.741,-100.83,141.903
93.2169,-32.5195,-100.608,140.957
94.78,-31.511,-100.842,141.934
93.1732,-32.2722,-100.699,140.937
94.6268,-31.3779,-100.96,141.887
93.1018,-32.3636,-100.848,141.016
94.5292,-31.2883,-101.214,141.982
93.0503,-32.1889,-100.918,140.993
94.54,-31.1336,-101.32,142.031
92.8778,-32.1078,-100.975,140.901
94.355,-31.0879,-101.516,142.038
92.7097,-32.1326,-101.205,140.961
94.3764,-31.0531,-101.614,142.115
92.7226,-32.0511,-101.426,141.11
94.4128,-31.0192,-101.838,142.292
92.6548,-32.0279,-101.484,141.102
94.5682,-30.9514,-101.763,142.327
92.7006,-32.0457,-101.682,141.278
94.6255,-30.9189,-101.915,142.466
92.7304,-32.0602,-101.792,141.38
94.6036,-30.9423,-102.159,142.631
92.7014,-32.0782,-101.944,141.475
94.7245,-30.8678,-102.267,142.773
92.5974,-32.1734,-101.939,141.425
94.5114,-31.0429,-102.443,142.796
92.6572,-32.3654,-102.028,141.572
94.5878,-31.1683,-102.478,142.899
92.6438,-32.4858,-102.099,141.642
94.6094,-31.2072,-102.478,142.922
92.489,-32.645,-102.041,141.535
94.4967,-31.3513,-102.5,142.894
92.3831,-32.6858,-102.287,141.653
94.4462,-31.4583,-102.719,143.041
92.2221,-32.8657,-102.464,141.718
94.3518,-31.5535,-102.8,143.059
92.1868,-32.9482,-102.591,141.806
94.3841,-31.5771,-103.009,143.235
92.1337,-33.0754,-102.689,141.872
94.3969,-31.6956,-103.098,143.334
92.1316,-33.1592,-102.621,141.841
94.3701,-31.6609,-103.092,143.304
92.1862,-33.1603,-102.599,141.861
94.5488,-31.7307,-103.158,143.485
92.1685,-33.191,-102.647,141.891
94.3871,-31.7182,-103.063,143.307
91.9915,-33.259,-102.597,141.756
94.4748,-31.778,-102.807,143.195
92.1132,-33.2585,-102.378,141.677
94.5046,-31.8337,-102.732,143.172
92.1599,-33.3619,-102.511,141.827
94.4434,-31.7821,-102.987,143.304
91.9985,-33.3507,-102.608,141.79
94.3783,-31.8847,-102.901,143.222
92.095,-33.4758,-102.569,141.854
94.4643,-31.9752,-102.961,143.342
92.1293,-33.5011,-102.561,141.876
94.6088,-32.0213,-103.105,143.551
92.2376,-33.5558,-102.498,141.914
94.4563,-32.048,-103.133,143.476
92.0805,-33.5952,-102.78,142.025
94.3387,-32.0413,-103.278,143.502
92.0169,-33.5656,-102.76,141.963
94.4375,-31.9722,-103.142,143.454
92.0407,-33.5141,-102.791,141.988
94.3349,-31.8707,-103.134,143.357
91.8566,-33.4531,-102.949,141.969
94.2243,-31.7897,-103.193,143.309
91.7029,-33.3275,-102.983,141.865
94.2074,-31.6647,-103.307,143.353
91.8077,-33.1976,-102.818,141.782
94.1521,-31.568,-103.225,143.236
91.8487,-33.0961,-102.811,141.78
94.1888,-31.3728,-103.404,143.346
91.8394,-32.9537,-102.918,141.819
94.2344,-31.4466,-103.575,143.516
91.816,-33.127,-103.226,142.067
94.2821,-31.523,-103.703,143.657
91.8357,-32.9358,-103.246,142.051
94.2235,-31.3093,-103.566,143.472
91.8157,-32.7587,-103.207,141.968
94.2323,-31.1852,-103.609,143.482
91.6724,-32.6852,-103.471,142.051
93.9996,-31.0756,-103.771,143.423
91.5192,-32.6484,-103.486,141.954
93.858,-31.0389,-103.856,143.383
91.474,-32.5822,-103.632,142.016
93.8671,-30.9478,-103.98,143.459
91.4819,-32.3843,-103.676,142.008
93.6916,-30.7482,-104.241,143.491
91.3648,-32.165,-103.806,141.978
93.6429,-30.6996,-104.236,143.446
91.3613,-32.2083,-103.835,142.007
93.6772,-30.5779,-104.22,143.43
91.3348,-32.0435,-103.971,142.052
93.5598,-30.478,-104.256,143.359
91.1887,-31.9303,-104.016,141.966
93.5186,-30.2838,-104.369,143.373
91.1721,-31.6901,-104.343,142.141
93.6165,-30.1125,-104.636,143.595
91.3184,-31.5549,-104.434,142.272
93.4217,-30.1305,-104.738,143.547
91.0788,-31.4732,-104.489,142.14
93.3156,-29.9321,-104.795,143.477
91.2159,-31.4184,-104.569,142.275
93.4258,-29.8503,-104.955,143.649
91.1954,-31.4228,-104.721,142.374
93.2654,-29.853,-105.242,143.755
91.2316,-31.3507,-104.984,142.575
93.3368,-29.8856,-105.315,143.862
91.3025,-31.2333,-105.265,142.802
93.4557,-29.8868,-105.64,144.177
91.293,-31.3286,-105.471,142.968
93.421,-30.0089,-105.826,144.316
91.293,-31.506,-105.726,143.196
93.3742,-30.0688,-106.006,144.431
91.2565,-31.4571,-106.012,143.373
93.3851,-30.1039,-106.284,144.649
91.4852,-31.5554,-106.192,143.673
93.4995,-30.2816,-106.566,144.967
91.465,-31.6491,-106.408,143.841
93.4679,-30.423,-106.75,145.112
91.7363,-31.8067,-106.452,144.081
93.7304,-30.5309,-106.851,145.378
91.8845,-31.9836,-106.734,144.422
93.734,-30.8384,-107.108,145.634
91.94,-32.4273,-107.001,144.754
93.7983,-31.3902,-107.293,145.929
92.0416,-32.7489,-107.196,145.035
93.9881,-31.6806,-107.222,146.062
92.2099,-33.0632,-107.301,145.291
94.1567,-32.0073,-107.381,146.358
92.5063,-33.4368,-107.217,145.502
94.2946,-32.3699,-107.364,146.514
92.6182,-33.6827,-107.344,145.724
94.3745,-32.6074,-107.482,146.705
92.7907,-34.0558,-107.371,145.94
94.5313,-32.977,-107.616,146.986
93.0737,-34.3308,-107.164,146.032
94.7521,-33.2089,-107.244,146.908
93.3065,-34.5427,-106.998,146.109
94.9466,-33.6095,-107.039,146.975
93.583,-34.9009,-106.851,146.264
95.1395,-33.8806,-106.753,146.954
93.74,-35.0456,-106.552,146.181
95.2993,-34.0689,-106.361,146.817
93.8516,-35.2602,-106.443,146.224
95.2743,-34.2525,-106.365,146.846
93.8287,-35.2901,-106.202,146.042
95.2854,-34.2539,-105.974,146.571
94.0531,-35.3176,-105.738,145.856
95.4514,-34.2876,-105.707,146.494
94.2223,-35.3448,-105.439,145.755
95.5494,-34.401,-105.47,146.414
94.2904,-35.4134,-105.217,145.655
95.5987,-34.3568,-105.172,146.221
94.4417,-35.3199,-105.014,145.584
95.5169,-34.3164,-105.097,146.104
94.3086,-35.1343,-105.114,145.525
95.4941,-34.2068,-105.158,146.107
94.5287,-35.0854,-105.052,145.611
95.8731,-34.1329,-104.814,146.091
94.6841,-34.8551,-104.728,145.423
95.7149,-34.0404,-104.501,145.741
94.6523,-34.8354,-104.524,145.251
95.5396,-33.9261,-104.51,145.606
94.6214,-34.6148,-104.617,145.245
95.548,-33.5734,-104.578,145.579
94.5686,-34.2042,-104.525,145.047
95.4479,-33.3497,-104.658,145.519
94.601,-34.1167,-104.753,145.212
95.2766,-33.3343,-104.793,145.5
94.4631,-33.9571,-104.806,145.123
95.1568,-33.1867,-104.997,145.536
94.4116,-33.704,-105.082,145.23
95.1479,-33.012,-105.135,145.589
94.4286,-33.4945,-105.332,145.374
95.0881,-32.8943,-105.327,145.663
94.4041,-33.44,-105.489,145.459
94.9545,-32.9646,-105.428,145.664
94.4053,-33.4042,-105.77,145.655
95.0873,-32.9557,-105.86,146.062
94.613,-33.4059,-106.183,146.091
94.9824,-32.9604,-106.268,146.29
94.4836,-33.4548,-106.547,146.283
94.8629,-32.9924,-106.773,146.587
94.6079,-33.4736,-106.917,146.637
94.8938,-33.18,-107.156,146.929
94.6272,-33.5627,-107.413,147.031
94.9913,-33.2681,-107.64,147.365
94.6518,-33.6871,-107.87,147.41
94.8428,-33.598,-107.898,147.533
94.6011,-34.0042,-108.241,147.722
94.8603,-33.7938,-108.281,147.869
94.6381,-34.0615,-108.748,148.13
94.8559,-33.8904,-108.768,148.246
94.6133,-34.227,-109.075,148.393
94.8608,-34.1682,-109.16,148.6
94.8284,-34.5166,-109.576,148.965
94.9032,-34.3775,-109.8,149.146
94.902,-34.5325,-110.047,149.363
94.8793,-34.7433,-110.112,149.445
95.0587,-35.1118,-110.395,149.853
95.0177,-35.235,-110.523,149.951
95.1322,-35.4883,-110.708,150.219
95.0308,-35.6029,-110.734,150.201
95.2338,-35.8474,-111.061,150.629
95.2239,-36.0794,-111.075,150.688
95.3983,-36.2278,-111.431,151.096
95.2017,-36.5143,-111.463,151.065
95.4907,-36.7545,-111.795,151.55
95.3695,-37.1469,-111.626,151.445
95.7176,-37.2534,-111.868,151.869
95.6,-37.604,-111.633,151.708
95.9683,-37.6076,-111.965,152.185
95.7162,-37.9522,-111.902,152.066
96.1476,-38.0187,-112.153,152.539
95.8307,-38.443,-112.079,152.391
96.295,-38.5515,-112.344,152.906
95.9273,-39.0055,-112.384,152.819
96.5548,-39.1225,-112.611,153.41
96.065,-39.606,-112.527,153.165
96.8316,-39.5635,-112.867,153.885
96.4948,-39.9944,-112.539,153.544
97.2531,-39.8102,-112.798,154.164
96.7755,-40.4292,-112.494,153.801
97.3686,-40.3138,-112.929,154.463
96.929,-41.0063,-112.558,154.097
97.5911,-40.9799,-112.837,154.711
97.0238,-41.6032,-112.586,154.338
97.8592,-41.4662,-112.747,154.944
97.3098,-42.1202,-112.292,154.444
98.1726,-41.9367,-112.608,155.168
97.3714,-42.6108,-112.495,154.764
98.2261,-42.3246,-112.792,155.441
97.497,-42.9869,-112.558,154.993
98.3885,-42.5948,-112.604,155.481
97.6609,-43.2254,-112.12,154.845
98.754,-42.8217,-112.275,155.537
97.9946,-43.4843,-111.926,154.988
98.9665,-43.109,-112.035,155.578
98.1966,-43.7181,-111.364,154.776
99.2017,-43.2603,-111.653,155.495
98.2532,-44.0699,-111.096,154.72
99.2577,-43.6698,-111.455,155.504
98.5864,-44.3532,-111.002,154.945
99.6812,-43.7687,-111.377,155.746
98.8329,-44.574,-111.001,155.164
100.01,-43.9557,-111.235,155.908
98.9427,-44.7501,-110.739,155.098
99.9295,-44.0172,-110.907,155.64
98.8618,-44.7814,-110.503,154.887
99.9621,-44.1012,-110.765,155.584
98.9232,-44.8867,-110.314,154.822
100.093,-44.0532,-110.586,155.527
99.1697,-44.8698,-110.024,154.768
100.279,-44.1577,-110.481,155.601
99.1907,-44.9384,-109.912,154.722
100.479,-44.0886,-110.348,155.617
99.4462,-45.0966,-109.72,154.796
100.691,-44.3276,-110.237,155.743
99.6375,-45.0807,-109.701,154.901
100.962,-44.1942,-110.037,155.739
99.9048,-45.1177,-109.468,154.919
101.172,-44.2294,-110.013,155.868
99.9227,-45.0601,-109.647,155.04
101.252,-44.2155,-109.942,155.866
100.087,-45.1464,-109.494,155.063
101.578,-44.2847,-109.929,156.089
100.243,-45.3329,-109.426,155.17
101.715,-44.335,-109.817,156.114
100.464,-45.3942,-109.287,155.233
101.867,-44.4524,-109.798,156.232
100.75,-45.4774,-109.282,155.439
102.188,-44.477,-109.98,156.576
100.975,-45.6334,-109.222,155.589
102.477,-44.5819,-109.884,156.727
101.292,-45.6218,-109.166,155.752
102.842,-44.6062,-109.637,156.801
101.662,-45.8043,-109.044,155.961
103.351,-44.7754,-109.461,157.06
102.113,-45.8728,-108.872,156.156
103.768,-44.7797,-109.224,157.171
102.429,-45.8738,-108.712,156.251
104.207,-44.7723,-109.02,157.318
103.023,-45.9018,-108.399,156.432
104.803,-44.7616,-108.89,157.62
103.749,-45.8787,-108.345,156.867
105.395,-44.6578,-108.868,157.97
104.281,-45.8084,-107.906,156.897
106.048,-44.5718,-108.43,158.082
104.85,-45.5953,-107.342,156.827
106.613,-44.2778,-107.727,157.899
105.501,-45.2844,-106.852,156.839
107.215,-43.8203,-107.262,157.862
106.08,-44.7297,-106.276,156.679
107.929,-43.2459,-106.621,157.756
106.711,-44.1438,-105.729,156.571
108.536,-42.617,-106.051,157.617
107.277,-43.4974,-105.207,156.426
109.135,-41.9458,-105.699,157.614
107.761,-42.8009,-104.735,156.249
109.396,-41.1253,-105.194,157.24
108.012,-41.9339,-104.392,155.958
109.686,-40.266,-104.979,157.076
108.228,-41.2106,-104.094,155.715
109.858,-39.5234,-104.894,156.951
108.319,-40.3047,-104.141,155.572
109.828,-38.5748,-104.929,156.717
108.385,-39.5239,-104.275,155.508
109.991,-38.0235,-105.155,156.848
108.481,-38.9503,-104.628,155.667
110.145,-37.4096,-105.498,157.039
108.684,-38.5049,-104.989,155.941
110.291,-36.9801,-106.024,157.394
108.678,-38.1699,-105.453,156.167
110.435,-36.8311,-106.257,157.617
108.69,-38.1349,-105.734,156.357
110.508,-36.8836,-106.535,157.868
108.752,-38.4249,-106.056,156.688
110.462,-37.2813,-107.095,158.307
108.822,-38.8389,-106.434,157.095
110.606,-37.7736,-107.416,158.741
109.041,-39.1887,-106.568,157.425
110.83,-37.9866,-107.351,158.904
109.282,-39.6005,-106.335,157.537
109.212,-40.3551,-105.946,157.417
110.556,-40.5561,-103.701,156.912
110.556,-40.5561,-103.701,156.912
110.556,-40.5561,-103.701,156.912
110.556,-40.5561,-103.701,156.912
110.556,-40.5561,-103.701,156.912
110.556,-40.5561,-103.701,156.912
108.642,-42.0138,-102.448,155.125
108.642,-42.0138,-102.448,155.125
108.642,-42.0138,-102.448,155.125
108.642,-42.0138,-102.448,155.125
108.642,-42.0138,-102.448,155.125
110.049,-40.7229,-102.987,156.127
108.22,-42.1572,-101.764,154.417
109.666,-40.9071,-102.242,155.414
107.658,-42.2943,-101.018,153.57
109.188,-40.7234,-101.548,154.572
107.37,-42.0569,-100.458,152.935
108.864,-40.6006,-100.969,153.93
106.771,-41.9462,-100.043,152.211
108.264,-40.5683,-100.599,153.255
106.147,-41.8373,-99.799,151.583
107.719,-40.283,-100.36,152.638
105.687,-41.4837,-99.5405,150.993
107.157,-40.1621,-100.029,151.992
105.252,-41.5249,-99.1714,150.457
106.822,-40.1064,-99.7266,151.541
104.921,-41.4888,-98.8055,149.974
106.38,-39.9654,-99.5604,151.084
104.632,-41.2189,-98.7265,149.645
106.184,-39.6456,-99.581,150.874
104.327,-40.9359,-98.7977,149.402
105.881,-39.4555,-99.3664,150.47
104.069,-40.8352,-98.4302,148.951
105.717,-39.5427,-99.1732,150.25
103.907,-40.884,-98.4939,148.894
105.481,-39.3827,-99.1855,150.05
103.662,-40.6132,-98.4813,148.64
105.316,-39.1523,-98.9914,149.745
103.495,-40.2873,-98.225,148.265
104.967,-38.9462,-98.8897,149.379
103.193,-40.2188,-98.0796,147.939
104.701,-38.9048,-98.8888,149.181
103.026,-40.196,-98.2384,147.922
104.449,-38.799,-98.9866,149.041
102.911,-39.8783,-98.2443,147.759
104.46,-38.5433,-99.0156,149.002
102.852,-39.785,-98.2224,147.679
104.31,-38.4839,-98.8526,148.773
102.676,-39.6424,-98.0773,147.422
104.087,-38.2775,-98.8038,148.531
102.589,-39.4801,-98.076,147.317
104.008,-38.1985,-98.4789,148.239
102.465,-39.277,-97.8776,147.043
103.798,-38.0211,-98.2982,147.926
102.19,-39.0522,-97.7924,146.735
103.514,-37.7103,-98.3375,147.674
102.072,-38.7538,-97.5499,146.412
103.459,-37.5044,-98.1753,147.474
101.985,-38.642,-97.496,146.286
103.208,-37.3311,-98.2161,147.282
101.869,-38.4444,-97.3889,146.082
103.209,-37.0703,-98.1055,147.143
101.877,-38.1451,-97.433,146.038
103.046,-36.9437,-98.0903,146.986
101.824,-37.8802,-97.386,145.901
103.041,-36.7658,-98.0553,146.915
101.69,-37.676,-97.3824,145.752
102.877,-36.5919,-97.952,146.687
101.565,-37.5018,-97.4798,145.685
102.811,-36.3148,-97.9668,146.583
101.491,-37.2941,-97.516,145.604
102.774,-36.1299,-97.9049,146.469
101.677,-36.9357,-97.1732,145.413
102.768,-35.7243,-97.7243,146.245
101.668,-36.6667,-97.1614,145.332
102.645,-35.7337,-97.8706,146.258
101.472,-36.7083,-97.3836,145.353
102.485,-35.6333,-97.9582,146.181
101.504,-36.5862,-97.4647,145.399
102.605,-35.4695,-97.9981,146.252
101.496,-36.5117,-97.4985,145.398
102.467,-35.4874,-98.1441,146.257
101.35,-36.4642,-97.7033,145.421
102.51,-35.4462,-98.2673,146.36
101.537,-36.2651,-97.7889,145.56
102.709,-35.2956,-98.0293,146.303
101.541,-36.1873,-97.7193,145.496
102.539,-35.3579,-98.1708,146.294
101.627,-36.1485,-97.7986,145.6
102.54,-35.2682,-98.2509,146.327
101.727,-36.0157,-97.8532,145.673
102.578,-35.1619,-98.3534,146.397
101.701,-36.0732,-98.0112,145.776
102.589,-35.2037,-98.6522,146.615
101.816,-36.0242,-98.1053,145.907
102.604,-35.1625,-98.4882,146.505
101.856,-36.0665,-98.0508,145.909
102.675,-35.2732,-98.4687,146.569
102.019,-35.9952,-98.1452,146.068
102.952,-35.2024,-98.4692,146.747
102.067,-35.9198,-98.2072,146.125
102.89,-35.1836,-98.5973,146.784
102.044,-35.9407,-98.4315,146.265
102.845,-35.3801,-98.8065,146.941
102.167,-36.0904,-98.5758,146.485
102.927,-35.4423,-98.886,147.067
102.323,-36.2102,-98.4724,146.553
102.846,-35.504,-98.9026,147.036
102.21,-36.1738,-98.342,146.378
102.922,-35.4693,-98.6346,146.901
102.22,-36.0096,-98.2881,146.309
102.947,-35.4546,-98.7648,147.002
102.388,-36.1098,-98.4229,146.541
103.012,-35.5165,-98.6839,147.008
102.428,-36.0867,-98.4547,146.585
103.093,-35.501,-98.4807,146.925
102.538,-36.0564,-98.3253,146.567
103.125,-35.5912,-98.5407,147.009
102.536,-36.0016,-98.4321,146.624
102.971,-35.596,-98.609,146.948
102.446,-36.1525,-98.2822,146.498
102.934,-35.7631,-98.444,146.853
102.344,-36.2788,-98.2869,146.461
102.73,-35.7832,-98.5911,146.813
102.439,-36.2687,-98.3142,146.543
102.892,-35.7778,-98.5541,146.9
102.592,-36.0045,-98.3807,146.63
103.018,-35.6833,-98.5827,146.985
102.628,-36.0722,-98.4565,146.722
103.001,-35.7992,-98.4714,146.927
102.571,-36.1241,-98.5628,146.767
102.993,-35.9723,-98.6986,147.115
102.812,-36.1782,-98.7821,147.095
103.244,-35.903,-98.8215,147.357
103.059,-36.1342,-98.8734,147.319
103.305,-35.9011,-98.9849,147.509
103.162,-36.0424,-98.9554,147.423
103.345,-35.8371,-99.0741,147.581
103.307,-35.7729,-99.066,147.533
103.503,-35.6409,-99.1092,147.668
103.539,-35.8892,-98.893,147.609
103.684,-35.7466,-98.9653,147.724
103.744,-35.799,-98.9633,147.778
103.781,-35.6918,-99.0171,147.813
103.733,-35.7618,-99.0174,147.797
103.781,-35.6484,-99.0702,147.839
103.848,-35.6365,-99.201,147.97
104.011,-35.7454,-99.3049,148.18
104.132,-35.7184,-99.6157,148.468
104.396,-35.8074,-99.3714,148.51
104.378,-35.7999,-99.5265,148.6
104.498,-35.7579,-99.3579,148.561
104.495,-35.8117,-99.4145,148.61
104.586,-35.8969,-99.2453,148.581
104.797,-35.8941,-99.3413,148.794
104.945,-35.9191,-99.2334,148.832
105.134,-35.9787,-99.3704,149.071
105.151,-36.1189,-99.2328,149.025
105.327,-36.1489,-99.2925,149.196
105.327,-36.2983,-99.1204,149.118
105.437,-36.251,-99.0942,149.167
105.488,-36.262,-98.919,149.09
105.689,-36.1146,-99.1843,149.372
105.633,-36.3856,-98.8864,149.2
105.688,-36.1865,-99.1122,149.341
105.776,-36.3994,-98.8234,149.263
105.904,-36.3712,-99.0436,149.493
105.837,-36.6316,-98.6744,149.265
105.895,-36.4838,-98.9366,149.443
105.685,-36.7001,-98.5657,149.102
105.88,-36.5466,-98.6591,149.265
105.728,-36.718,-98.3276,148.98
106.038,-36.4084,-98.3113,149.113
105.88,-36.6308,-98.0459,148.88
106.239,-36.3295,-98.0275,149.05
